subjectId,method,retainedDirections,barycentricFallbackCount,status,message,meanAIRM,medianAIRM,stdAIRM,iqrAIRM,meanDeterminantError,meanAnisotropyError,meanOrientationErrorDeg,orientationValidCount,orientationValidProportion,targetITDMode,reconstructedITDMode,cueExtractionMode,LSDdB,ILDErrorDb,perceptualStatus,lateralRMSErrorDeg,localPolarRMSErrorDeg,quadrantErrorPercent,perceptualTrials,selfLateralRMSErrorDeg,selfLocalPolarRMSErrorDeg,selfQuadrantErrorPercent,selfPerceptualTrials,relativeLateralRMSErrorDeg,relativeLocalPolarRMSErrorDeg,relativeQuadrantErrorPercentagePoints,perceptualReferenceConvention
32,RANF,100,NaN,completed,,0.495009460298873,0.403467581311044,0.337116937264416,0.42179018292178,0.335250759800984,0.368423552650342,7.96816043088455,789,0.994955863808323,barumerli_maxiacce,barumerli_maxiacce,barumerli2023_pge_ild_maxiacce,2.80441927538882,0.762018367128365,completed,14.7004923335016,36.3413148839152,10.1927278023205,300,14.3024271839902,37.0262794967394,5.91160321442857,300,0.398065149511469,-0.684964612824224,4.28112458789193,absolute_and_relative_to_dense_self
32,SH,19,NaN,completed,,1.22531169452081,1.1110922957987,0.593791699411341,0.902517049673539,0.709732878140324,0.825852734161074,27.7234902310727,785,0.989911727616646,barumerli_maxiacce,barumerli_maxiacce,barumerli2023_pge_ild_maxiacce,14.3344252263548,5.23021667562298,completed,23.5782018793205,51.0216129649029,59.8334331935291,300,14.3024271839902,37.0262794967394,5.91160321442857,300,9.27577469533031,13.9953334681635,53.9218299791005,absolute_and_relative_to_dense_self
32,None_NN,19,NaN,completed,,1.23159885073389,1.19797968787368,0.509578348586327,0.724640660478859,0.865268592362023,0.708757501337501,24.6716839511938,787,0.992433795712484,barumerli_maxiacce,barumerli_maxiacce,barumerli2023_pge_ild_maxiacce,6.23866141627656,1.99045585970338,completed,17.7685067410457,44.6800194461237,28.8515544169089,300,14.3024271839902,37.0262794967394,5.91160321442857,300,3.46607955705551,7.65373994938436,22.9399512024803,absolute_and_relative_to_dense_self
32,OBTA_SH,19,NaN,completed,,1.02436954580325,0.945650896372316,0.496604707002127,0.749927274210535,0.699128950015147,0.702533552682262,21.509847552504,786,0.991172761664565,barumerli_maxiacce,barumerli_maxiacce,barumerli2023_pge_ild_maxiacce,10.6229888082092,2.72258397198876,completed,17.6196823303811,45.5057668547461,46.6073853432038,50,14.2562745095566,37.2177530414192,5.89488636363636,50,3.3634078208245,8.28801381332691,40.7124989795675,absolute_and_relative_to_dense_self
32,PC_SH,19,NaN,completed,,1.17574295789427,1.07400447678729,0.623044631119615,0.71036709762096,0.644219405698111,0.890873411485404,24.8675148134415,789,0.994955863808323,barumerli_maxiacce,barumerli_maxiacce,barumerli2023_pge_ild_maxiacce,14.0787879793704,5.7603609407117,completed,21.9300362537719,49.025255491282,55.3147965754981,50,14.2562745095566,37.2177530414192,5.89488636363636,50,7.67376174421528,11.8075024498628,49.4199102118618,absolute_and_relative_to_dense_self
32,SUpDEq_SH,19,NaN,completed,,1.00862184500887,0.962200051580529,0.481002919038578,0.610521709262416,0.666657282755772,0.677349198201366,21.2729501083377,788,0.993694829760404,barumerli_maxiacce,barumerli_maxiacce,barumerli2023_pge_ild_maxiacce,11.2551162106171,2.57314587571679,completed,16.6911075582622,47.0086423878997,51.7733773710684,300,14.3024271839902,37.0262794967394,5.91160321442857,300,2.38868037427204,9.98236289116029,45.8617741566399,absolute_and_relative_to_dense_self
32,SUpDEq_Lim_SH,19,NaN,completed,,1.1470343470892,1.04206170849539,0.627310369497538,0.793049311751985,0.826203994070498,0.735898833528879,21.0835812728747,788,0.993694829760404,barumerli_maxiacce,barumerli_maxiacce,barumerli2023_pge_ild_maxiacce,11.2699189162463,2.58896816342615,completed,18.2747336248569,49.0106696580147,55.9577808792743,50,14.2562745095566,37.2177530414192,5.89488636363636,50,4.01845911530025,11.7929166165955,50.0628945156379,absolute_and_relative_to_dense_self
32,SUpDEq_AP_SH,19,NaN,completed,,1.24811995352482,1.14723538150729,0.589923173785217,0.784287582822227,0.733075950202455,0.783164480377593,28.439424294258,789,0.994955863808323,barumerli_maxiacce,barumerli_maxiacce,barumerli2023_pge_ild_maxiacce,13.7320512704475,5.53458739350373,completed,20.3630388921714,50.1618945321962,54.9443586392618,50,14.2562745095566,37.2177530414192,5.89488636363636,50,6.10676438261483,12.944141490777,49.0494722756254,absolute_and_relative_to_dense_self
32,SUpDEq_Lim_AP_SH,19,NaN,completed,,1.26634918707911,1.19675818056706,0.63781074538285,0.823445211742867,0.80217832334711,0.863231385102792,24.4140751624273,790,0.996216897856242,barumerli_maxiacce,barumerli_maxiacce,barumerli2023_pge_ild_maxiacce,13.7458064895584,5.53781828353005,completed,23.4057402459184,49.874056802242,56.2677212356365,50,14.2562745095566,37.2177530414192,5.89488636363636,50,9.14946573636175,12.6563037608228,50.3728348720001,absolute_and_relative_to_dense_self
32,SUpDEq_NN,19,NaN,completed,,0.817664398898937,0.792892678441309,0.354539104620666,0.497118060343452,0.656715714009313,0.59065094769288,12.2423272998125,789,0.994955863808323,barumerli_maxiacce,barumerli_maxiacce,barumerli2023_pge_ild_maxiacce,5.83401384240352,1.75901639970258,completed,14.5679681236241,43.5462040384152,20.4317612212349,50,14.2562745095566,37.2177530414192,5.89488636363636,50,0.311693614067472,6.328450996996,14.5368748575985,absolute_and_relative_to_dense_self
